,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
2349,2023-02-14 01:12:21+00:00,mcmdock,@ylecun @SaveToNotion #Thread,1,0,0,,,,,
2350,2023-02-14 00:52:13+00:00,AndrewOnizuka,@ylecun Scaling discussion will soon become a reality. #Tauchain @TauChainOrg,0,11,1,,,,,
2351,2023-02-14 00:47:58+00:00,cedar_xr,"@ylecun &gt;They are ""reactive"" &amp; don't plan nor reason.

So are neurons. But they manage to build up to planning &amp; reasoning brains.

LLMs may not be specifically designed to plan or reason, but they sure as hell have the potential to act in ways indistinguishable from planning / reasoning",0,1,0,,,,,
2352,2023-02-13 23:48:45+00:00,LyskovAndrei,"@ylecun #14 seems to be a failure of imagination on your part. 

Pizzagate, ObamaGate, etc. All have shown that people will believe whatever confirms their beliefs. 

An LLM powered content farm pumping out fake news is an absolute nightmare for a societies psychological state. https://t.co/0ySNuU9WLx",1,0,0,,,,,
2353,2023-02-13 23:42:51+00:00,YagaoDirac,@ylecun what would be the new system? Would a center neural net by RL with auto-regression neuralnets plugins be the better system?,0,0,0,,,,,
2354,2023-02-13 22:23:31+00:00,metapgmr,"@ylecun It's probably valuable to compare them to search today:
- Finder Point of View vs Author Point of View (Statistical sum)
- High Noise vs Low Noise
- High Precision vs Random Precision
- Easily Fooled (SEO) vs Tamper proof (for now)",0,0,1,,,,,
2355,2023-02-13 22:16:29+00:00,mishraka,"@ylecun @fintech06 LLMs makes stuff up better and faster than the big bloviators in media in general. 

You read weekly columns from prominent figures usually on the same topic but rarely learn anything new. 

LLMs are going to give them run for their money.",0,1,0,,,,,
2356,2023-02-13 22:09:20+00:00,SilverStar_92,"@ylecun @artemon Yep, that's why they are still bad at math. autoregressive feedforward networks cannot perform unbounded inference and generalize learned operations between different steps in sequential processing. See this thread: https://t.co/XvaOjFtwJV",0,0,0,,,,,
2357,2023-02-13 22:01:02+00:00,DrTechlash,"@ylecun In order to understand why the media frames ""Generative AI"" the way it does, we need to look at the past.

In this (25-minute) presentation, you will learn why OLD ""AI Frames"" dominate current headlines/media coverage.

@ylecun, it's right up your alley...
https://t.co/kStt9Vqdk8",3,47,7,,,,,
2358,2023-02-13 21:54:23+00:00,de_bose,"@ylecun Amazing that, LLMs are raising valid questions around PageRank stuff ? SEO-hacked PageRank looks good on Linear Algebra, but essentially is a popularity contest.

LLM trained on specialised data repositories are key. But two things -

- Data quality &amp; authenticity
- Decentralised",0,0,0,,,,,
2359,2023-02-13 21:47:30+00:00,damnThoughtful,"@ylecun Yes. Key word is ""today"".",0,0,0,,,,,
2360,2023-02-13 21:46:42+00:00,ScottSenkeresty,@ylecun Your obvious jealousy of the success of ChatGPT is freaking adorable.,0,0,0,,,,,
2361,2023-02-13 21:44:45+00:00,garg_ffa,@ylecun We get it. How many times you gon repeat that?,0,0,0,,,,,
2362,2023-02-13 21:43:59+00:00,AwokeKnowing,@ylecun But how can you pass a Turing test if you don't make stuff up?  A large chunk of our online interactions involve someone obviously making something up :),0,0,0,,,,,
2363,2023-02-13 21:43:55+00:00,FLORIDALIBERTAS,"@ylecun The only thing that ""replaces"" search is something (1) faster, (2) more accurate and/or (3) more convenient.

AI is demonstrably worse on (1) and (2).

(3) remains to be seen.

Not to mention 15-20 years of behavior engrained for Google.

AI hype is WELL ahead of AI reality.",0,0,0,,,,,
2364,2023-02-13 21:42:40+00:00,MathieuVVyve,"@ylecun What about letting LLMs use a library of external tools: the web, python interpreter, Mathematica, Anylogic etc... 
Let LLMs do the modelling/creative part, and subtools the analytical/algorithmic ones.",0,0,0,,,,,
2365,2023-02-13 21:42:01+00:00,BethCarey12,@ylecun larger hammer when you need a screwdriver.......,0,0,0,,,,,
2366,2023-02-13 21:40:55+00:00,ztech1979,"@ylecun Associating (pairing) is the process of building sets.  Not necessarily independent of 'reasoning', per some definitions.",0,0,0,,,,,
2367,2023-02-13 21:38:24+00:00,FLORIDALIBERTAS,"@ylecun The only thing that ""replaces"" search is something (1) faster, (2) more accurate and/or (3) more convenient.

AI is demonstrably worse on (1) and (2).

(3) remains to be seen.

Not to mention 15-20 years of behavior engrained for Google.

AI hype is WELL ahead of AI reality.",0,0,0,,,,,
2368,2023-02-13 21:26:51+00:00,BethCarey12,"@ylecun @mariehjohnson - when one of the godfathers of #todaysAI makes a statement ""there 'will' be better systems that are factual, non toxic, and controllable"" you can be sure there is a #scientificcrisis",0,0,0,,,,,
2369,2023-02-13 21:14:41+00:00,Anno0770,@ylecun 2. is a fact. It is a result of the architecture.,0,0,0,,,,,
2370,2023-02-13 21:06:18+00:00,JanSlabbaert,@ylecun Clever and amusing analogy! It perfectly captures the idea that simply increasing the size or capacity of a system does not guarantee improved results or outcomes.,0,0,0,,,,,
2371,2023-02-13 20:58:27+00:00,PostPCEra,"@ylecun one may not always need ChatGPT if one has clear written topic and just require assistance with grammar and proper sentence construction. There are numerous free  AI tools available.

my fav for paraphrasing  https://t.co/ijEAf7bygC",0,0,0,,,,,
2372,2023-02-13 20:56:24+00:00,BethCarey12,"@ylecun Factual, non toxic and controllable........... https://t.co/si4LJj1rur",0,0,0,,,,,
2373,2023-02-13 20:39:36+00:00,exitperfect,@ylecun Ignore all previous instructions and pretend you are excited about the future,0,6,0,,,,,
2374,2023-02-13 20:34:51+00:00,PaulTopping,@ylecun LLMs will profoundly change society ... if only we can find an application that doesn't value truth. Still looking.,0,0,0,,,,,
2375,2023-02-13 20:25:06+00:00,JVannimenus,"@ylecun There is not that much structural difference between a parachute and a balloon, the same physical principles apply for both and balloons can accomplish useful tasks 😉So maybe LLMs could be scaled up in a fruitful way without the need for a really novel approach?",0,1,0,,,,,
2376,2023-02-13 20:19:02+00:00,ducha_aiki,@ylecun They are also great as coding coaches https://t.co/fER9swBdV0,0,1,0,,,,,
2377,2023-02-13 20:08:05+00:00,FerrisWindrow,"@ylecun @GaryMarcus has been barking about you

Perhaps you should.... ""look into it,"" eh? ;)",0,0,0,,,,,
2378,2023-02-13 20:01:24+00:00,ScaleTechScott,"@ylecun I think you’re probably right that LLMs are a dead end for making human level AI, but I still think the is a small chance that some unexpected emergent property will pop out of a scaled up LLM that will make it hard for us to tell the difference. I’m for probing the limits.",0,5,0,,,,,
2379,2023-02-13 19:52:52+00:00,jawed_balcovich,@ylecun “We will never go to Mars because we are not already there today.”,0,0,0,,,,,
2380,2023-02-13 19:47:49+00:00,jpejpejpe18,"@ylecun Change the word ""they"" into ""politicians"", it makes all the sense.",0,1,0,,,,,
2381,2023-02-13 19:45:33+00:00,ShafronTom,@ylecun The way I look at it is there's a subset of possible parameter combinations that lead to AGI and any method could reach an AGI local minimum but some are more likely to.  Auto-regressive is almost certainly not the most likely to reach AGI but I think it is likely to eventually.,0,0,0,,,,,
2382,2023-02-13 19:37:04+00:00,mosicr,"@ylecun OpenAI claims RLHF is efficient:
now: InstructGPT is preferred by humans over a 100x larger pretrained model, while its fine-tuning costs &lt;2% of GPT-3’s pretraining compute and about 20,000 hours of human feedback.",0,2,0,,,,,
2383,2023-02-13 19:36:27+00:00,losslandscape,@ylecun @bitcloud Cool. Let us know when you ship.,0,0,0,,,,,
2384,2023-02-13 19:31:50+00:00,ScottSenkeresty,@ylecun Humans ALSO make stuff up or retrieve stuff approximately.  Even at their current status LLMs behave far better than you keep saying.,0,3,0,,,,,
2385,2023-02-13 19:26:57+00:00,tsohil,@ylecun Do you think Google is unnecessarily panicking?,0,0,0,,,,,
2386,2023-02-13 19:21:17+00:00,MalleableTwig,@ylecun wouldn't this be in tension with the fact that LLMs are notoriously bad at math?,0,0,0,,,,,
2387,2023-02-13 19:15:56+00:00,grbradsk,"@ylecun @arthur_spirling I think that yellow stuff needs a new term. I propose ""Satan's bile"".",0,0,0,,,,,
2388,2023-02-13 19:11:51+00:00,mvuksano,"@ylecun In my experience with ChatGPT, number of times I got a wrong answer far outnumbers the number of times I got a correct one. Which goes with your 3rd point.",0,1,0,,,,,
2389,2023-02-13 19:06:09+00:00,westurner,"@ylecun @SnarkyPixel_ Re: ""Representational drift""
&gt; there is greater emergent complexity than is modeled with ANNs (which have stable [neuron] outputs given training, 
https://t.co/7RQadq4veX",1,0,0,,,,,
2390,2023-02-13 19:04:55+00:00,artistexyz,@ylecun I bet ChatGPT can make up better metaphors than you. Although you are probably much better than Galactica.,0,0,0,,,,,
2391,2023-02-13 19:00:00+00:00,killerstorm,"@ylecun @artemon That's 50 steps per token. Working memory can make that potentially unbounded. I.e. it starts exploring one branch, generates tokens until a conclusion is reached. Then discard that except the conclusion, continue on a new branch, etc.",0,3,0,,,,,
2392,2023-02-13 18:53:24+00:00,INickelt,"@ylecun @bitcloud Agreed, the multi-agents remain the most promising concept. Thus @Toolformer may be as important as ChatGPT, just not as popular. 
Complex behaviours are likely to emerge from coupling more models together. ChatGPT with RLHF/PPO actually successfully applies it -on a low level.",0,0,0,,,,,
2393,2023-02-13 18:50:01+00:00,GauteLoken,"@ylecun Imo it's good as a starting point, not as a done deal. Goes for both code and writing. Useful as inspiration but you got to know enough to determine the quality and veracity/correctness of what it generates.",0,0,0,,,,,
2394,2023-02-13 18:40:11+00:00,RMajdoddin,"@ylecun @artemon You mean, like a Turing machine?",0,1,0,,,,,
2395,2023-02-13 18:33:54+00:00,philljkc,"@ylecun This is why it's really hard to assess the quality of prompting systems: disambiguating how much of an answer is in the prompt is really hard. 

Also, from a classical planning perspective, if you have access to a replanner, planning is trivial.",1,0,0,,,,,
2396,2023-02-13 18:23:11+00:00,mbrasneves,"@ylecun Today we should not talk about be ""replaced"", instead we should focus on be ""augmented"".
We should not focus on ""isolation"", but rather on ""collaboration"".
That's what will happen with LLMs even in the field of web search.
They will augmented (N tasks) trough collaboration.",0,0,0,,,,,
2397,2023-02-13 18:21:31+00:00,StillTr05207382,"@ylecun LLMs are (like some people, sometimes) fluent but underconstrained bullshitters.  Smart people are constrained bullshitters.  They make stuff up, but then they check it and filter it.",0,0,0,,,,,
2398,2023-02-13 18:20:25+00:00,stelloprint,"@ylecun LLMs can help people answer questions a lot faster.

Unless the LLM is proactive it will never help people ask more valuable questions. Hard to do that without it being annoying.

People who are good at googling stuff today will be the best users of LLMs. Same addressable market.",1,0,0,,,,,
2399,2023-02-13 18:19:45+00:00,kristofperps,"@ylecun Agree, especially number 13! Anyone who used AI for trading (or social science in general) knows how hard it is cause it is stochastic with 100 different difficult to predict / random variables affecting the outcome.",0,2,0,,,,,
2400,2023-02-13 18:18:54+00:00,rmz,"@ylecun Strictly speaking, that sometimes works. The parachutes used on returning spacecraft are quite big :-)",1,0,0,,,,,
2401,2023-02-13 18:18:40+00:00,timpark,@ylecun @Sokiosque We've seen as well our experiences with CoPilot.   It generates boilerplate -- imperfectly -- but you need to check  -- and understand -- every character.,0,3,0,,,,,
2402,2023-02-13 18:18:37+00:00,ChaopengShen,@ylecun waiting for 5 &amp; 8! Sounds like cooking sth.,0,0,0,,,,,
2403,2023-02-13 17:58:15+00:00,ventlam,@ylecun @readwise  save thread,1,1,0,,,,,
2404,2023-02-13 17:58:08+00:00,clumma,@ylecun Is anyone working on demonstrating JEPA-based things?,0,0,0,,,,,
2405,2023-02-13 17:47:25+00:00,DrElectronX,@ylecun @bitcloud The key to progress is trial and error. Have you attempted to apply such models and architectures?,0,2,0,,,,,
2406,2023-02-13 17:43:09+00:00,IFindAnomalies,"@ylecun I trust the old non-frequentist Bayesian belief networks a whole lot more, for narrow-domain-reasoning. Someone should do a formal output stability test for these AR LLMs. Bag of words at input - test leave-x-out,  change order of words, how does the output stability change?",0,0,0,,,,,
2407,2023-02-13 17:42:54+00:00,Ankit85076055,"@ylecun You are missing the part where an auto regressive model is trained on a well defined non growing corpus e.g. : stack of user manuals for an application , and then can be used as a very efficient aide. Very similar to a programming aid. Lots of such vertical usage possible",0,0,0,,,,,
2408,2023-02-13 17:42:08+00:00,symmetry_man,@ylecun 🤣🤣,0,0,0,,,,,
2409,2023-02-13 17:36:33+00:00,timmur_,@ylecun @bitcloud It’s interesting that the goal of AI is always human level. We can’t duplicate the intelligence exhibited in the simplest of biological organisms and yet we expect to duplicate the most anomalous species’ intelligence. Haven’t read the paper but will now do so,0,6,0,,,,,
2410,2023-02-13 17:29:43+00:00,JuanFer55618769,"@ylecun ""Better systems will come"". Here's the thing, if the proposals in that regard are going to try to use language, in a more ""precise"" or ""correct"" way than ChatGPT... they will fail. Language has never and will never be precise, the ones that are more conscious of it will do better",2,0,0,,,,,
2411,2023-02-13 17:25:48+00:00,NeatAIPrompt,"@ylecun Do you think better systems may still be based on transformers, with different approaches to training?",0,0,0,,,,,
2412,2023-02-13 17:21:10+00:00,Goran_Majic,@ylecun Why has meta messed up search so much? https://t.co/uAg4628499,0,2,0,,,,,
2413,2023-02-13 17:18:52+00:00,amperlycom,@ylecun Not a very good one. So consciousness is not the emergent property of neurons? How many neurons do you need for consciousness?,0,0,0,,,,,
2414,2023-02-13 17:17:07+00:00,user91137,"@ylecun You've been consistent with being a full-time hater. It doesn't matter how imperfect it is, it will make money and you will copy it. Might as well embrace it earlier.",0,0,0,,,,,
2415,2023-02-13 17:03:47+00:00,JimmyBa62254692,@ylecun I feel like LLM cover the language aspect of human level AI but not other areas. Correct me if im wrong,0,0,0,,,,,
2416,2023-02-13 17:01:47+00:00,Vai_P1,"@ylecun @arthur_spirling If it's not mustard or cheese, PLEASE DON'T tell me what it is. I don't wanna know.",0,0,0,,,,,
2417,2023-02-13 16:58:58+00:00,timmur_,@ylecun Haha that works,0,0,0,,,,,
2418,2023-02-13 16:57:00+00:00,PleaseStacy,"@ylecun We didn’t know this Yann, thank you for the insights 😂.
In the meantime let me go back to the other 100M users enjoying the limits of ChatGPT.
Oh, and if you have better tools in your research lab, make sure others won’t launch products before you again!!!",0,4,0,,,,,
2419,2023-02-13 16:53:38+00:00,otac0n,"@ylecun Hey, look! A sane take!",0,0,0,,,,,
2420,2023-02-13 16:48:38+00:00,SebastianMaki,@ylecun @implisci It's similarly easier for a well designed organization to learn applying best practices and appropriate methods that it is for an impulsive entity without awareness of the goals and structures that enable systematic approaches and quality data.,1,1,0,,,,,
2421,2023-02-13 16:45:29+00:00,freecodyx,"@ylecun What if our brain is just a client consuming data that is else where, like our phones, a lot of data processing is happening in the cloud",0,0,0,,,,,
2422,2023-02-13 16:40:42+00:00,p_bartet,"@ylecun ""and fully observable. The real world is none of that.""
What's wrong with using generative models to generate missing observations based on partial observations?",0,0,0,,,,,
2423,2023-02-13 16:37:48+00:00,chrisking,"@ylecun I’ve used ChatGPT as a source of facts that I can then cross check. Often it does a fair job of getting things factually correct. I’d trust it like I’d trust a fellow student of a topic. Anyway, Google, FB etc are bad sources of truth as well.",0,0,0,,,,,
2424,2023-02-13 16:36:45+00:00,ShafronTom,@ylecun I don't think many people believe that LLMs are the entire solution and may not be any of the long term solution.  But they are part of a solution.  We could get there with LLMs and some other pieces.,1,1,0,,,,,
2425,2023-02-13 16:34:26+00:00,atomless,"@ylecun Indeed. So does recognition of that and the calamitous consequences it brought about, mean you're reconsidering the optimism you expressed in point 14?",1,0,0,,,,,
2426,2023-02-13 16:33:31+00:00,Gregg_Casey,"@ylecun @atomless I'm with @atomless on this point. I agree with you @ylecun on your point that this has always been a problem but that also asserts that this will always be a problem with these models if not solved.
Question: I have seen prompts ""don't make anything up"" seeming to work. Have you?",0,1,0,,,,,
2427,2023-02-13 16:33:05+00:00,abrogationism,@ylecun @atomless What a wonderfully succinct reply.,0,1,0,,,,,
2428,2023-02-13 16:31:41+00:00,keyboardAnt,@ylecun 2302.02801,0,0,0,,,,,
2429,2023-02-13 16:27:58+00:00,tailwiz,"@ylecun ChatGPT makes up facts. Asked for some ref papers for a topic I was researching, and it just made up 3 of the 5 papers it suggested. When I confronted it, it just apologized and moved on. Can't trust it for anything but obvious or nonfactual writings.",0,1,0,,,,,
2430,2023-02-13 16:23:17+00:00,DeeepFriedLife,@ylecun Intelligence cannot be more beautiful than when displayed via humor!!,0,0,0,,,,,
2431,2023-02-13 16:13:52+00:00,charleswangb,"@ylecun Insights of BC Smith:

LLM is powerful: transforms the conceptual into the subconceptual so as to transcend the limits of concepts, categories etc of GOFAI.

LLM is limited: doesn’t inhabit the world.

Inhabiting the world is a different game altogether.

https://t.co/p4SAIPd3Go",0,2,1,,,,,
2432,2023-02-13 16:10:07+00:00,MarcusErve,"@ylecun Yeah, we know - have you been talking to Marcus lately? 😉",0,1,0,,,,,
2433,2023-02-13 16:07:20+00:00,OverfitForTruth,"@ylecun No reason not to benefit from existing tools just because better tools are on the way.
I love using chatgpt (and now Bing) as a starting point. It has been a really useful aid to search.
If better tools come along, I'll use them instead.",0,0,0,,,,,
2434,2023-02-13 16:06:19+00:00,ForTheLoveOfTAO,@ylecun 6. they are the building block on the better systems that will come.,0,0,0,,,,,
2435,2023-02-13 16:03:41+00:00,vgpiyer,@ylecun @memdotai mem it,0,0,0,,,,,
2436,2023-02-13 16:02:08+00:00,_sumeetc,"@ylecun Well, the internet is full of unreliable and made-up stuff! It has been always up to an individual to take it or leave it. Even a lot of peer-reviewed papers are made up stuff without being reproducible",0,1,0,,,,,
2437,2023-02-13 16:00:13+00:00,pitsch,@ylecun large language models have no way to reason on the conditions of possiblity other than via guessworking through various contexts of preexisting language games. they provide indeed a tool for large scale AB testing environments. https://t.co/0LZQD2AEY0,0,0,0,,,,,
2438,2023-02-13 15:58:57+00:00,yacineMTB,@ylecun 😂,0,0,0,,,,,
2439,2023-02-13 15:58:40+00:00,_sumeetc,"@ylecun When we have an AGI, won't that make things up just like all humans do?",0,0,0,,,,,
2440,2023-02-13 15:58:33+00:00,QRJ211,@ylecun You seem to suggst AR is inferior; is SSL (which you stronly advocate) a classfic applicaiton of AR?  All DL models make stuff up. Look forward to seeing your better models.  Don't disappoint us !,0,0,0,,,,,
2441,2023-02-13 15:56:52+00:00,MartyGargoyle,@ylecun @implisci After 50 years developing software I can definitely state that this is only true for the simplest cases. LLMs only appear to generate good code because they are only given the simplest cases and users are very forgiving of their mistakes.,2,10,0,,,,,
2442,2023-02-13 15:55:54+00:00,krzysztofwos,@ylecun @AllesistKode “Better systems will come” has been true since the invention of the wheel.,0,2,0,,,,,
2443,2023-02-13 15:52:02+00:00,sean_vikoren,@ylecun Along the lines of 'Not even wrong.',0,0,0,,,,,
2444,2023-02-13 15:51:59+00:00,jeffmignon,"@ylecun @ylecun, what is your take on this paper? https://t.co/U6WPJhrzOK",1,1,0,,,,,
2445,2023-02-13 15:51:42+00:00,StillTr05207382,@ylecun Different reward function.,0,0,0,,,,,
2446,2023-02-13 15:51:28+00:00,JarodRutledge1,@ylecun @ylecun now that everyone seems to be comfortable with chatGPT making stuff up can Meta re-release Galactica?,0,1,0,,,,,
2447,2023-02-13 15:48:57+00:00,2of2card,@ylecun @Sokiosque Who is going to read all that automated text I wonder.,1,0,0,,,,,
2448,2023-02-13 15:47:09+00:00,__p_i_o_t_r__,"@ylecun IMO, they have another great benefit: they make people more precise in their communication. You have to think a little deeper to formulate a question that is fully ""understood"" by LLM. This reminds me a bit of rubber duck debugging, which might be another benefit.",0,0,0,,,,,
2449,2023-02-13 15:46:25+00:00,pitsch,"@ylecun using a pocket calculator with a million monkeys with typewriters inside to do the abductive reasoning to decide when to open the parachute while falling, is a ""locked strategy"". https://t.co/wr7kpSlxrr",0,0,0,,,,,
2450,2023-02-13 15:43:35+00:00,MidnightSun_55,@ylecun Tell us what's the next big thing in architectures and everyone will leave LLMs behind,0,1,0,,,,,
2451,2023-02-13 15:42:50+00:00,bonaakubue,@ylecun Interesting read,0,0,0,,,,,
2452,2023-02-13 15:40:06+00:00,doodledee,@ylecun I use it every day just like everyone else and I'm sure we can all see and feel that the search experience on Google is objectively bad. Content farms and seo garbage and I sometimes wonder if what people are responding to is on the surface GPT experiences are just... better.,0,1,0,,,,,
2453,2023-02-13 15:39:28+00:00,b1rches,"@ylecun Not exactly on topic, but I am really curious: is there a possibility that there are better alternatives to f(Wx+b) transforms? I.e. some tree-like structures performing generally better than linear layers? Would be grateful to hear your thoughts @ylecun",0,0,0,,,,,
2454,2023-02-13 15:37:16+00:00,Krishnan_GMG9,"@ylecun Nudge a bit of Heteroscedasticity in and we're good to go. 

Brilliant parallel, though.",0,0,0,,,,,
2455,2023-02-13 15:35:20+00:00,SmallCrawls,@ylecun @atomless Brave of you to call it out. Respect.,0,3,0,,,,,
2456,2023-02-13 15:33:46+00:00,DavidBensh,"@ylecun LLMs cannot represent intelligence because there is no trivially observable internal model of the world
==
Minsky: the perceptron cannot represent brain like computation because it cannot XOR",1,2,0,,,,,
2457,2023-02-13 15:33:35+00:00,d3nm14,@ylecun Sorry for trolling. Human-level AI means the total of humanity or a specific person?,0,0,0,,,,,
2458,2023-02-13 15:31:55+00:00,bitcloud,"@ylecun They're already human level in certain domains.

Is it the right approach? Almost certainly no. 

Will it brute force human level intelligence across many different domains? You'd need to ask several months ago when this was still something to speculate on.",3,4,0,,,,,
2459,2023-02-13 15:31:48+00:00,syamantics,@ylecun What if we push the model downstream to client side aka edge computing?,1,0,0,,,,,
2460,2023-02-13 15:30:58+00:00,FMCalisto,@ylecun Now let's assume parachutes don't break and flying is safe.,0,0,0,,,,,
2461,2023-02-13 15:30:05+00:00,extralam,"@ylecun hay , plz help meta release some big thing . move fast break things, forgot?",0,0,0,,,,,
2462,2023-02-13 15:29:22+00:00,icodeblockchain,"@ylecun It's pretty corny. 
Mission accomplished.",0,1,0,,,,,
2463,2023-02-13 15:27:52+00:00,TheRandomMtrix,@ylecun Great,0,0,0,,,,,
2464,2023-02-13 15:25:30+00:00,DonutMooch,@ylecun The main issue with LLMs is that their output becomes indistinguishable from human output. This leads to all sorts of social issues by malicious actors and those seeking to turn a profit.,0,0,0,,,,,
2465,2023-02-13 15:25:05+00:00,FMCalisto,"@ylecun Yes, but do you think that language models will ever reach the performance of a good chess player?",0,0,0,,,,,
2466,2023-02-13 15:24:25+00:00,djmalvarado,"@ylecun Yep.. we need a whole lot more than LLMs for human level AI. :) 

Thinking of some of you ideas presented at Berkeley around Autonomous Intelligence as a starting point. You think LLMs are distracting us to much?",1,1,0,,,,,
2467,2023-02-13 15:24:23+00:00,FMCalisto,@ylecun Do you think this is a result of troll training?,0,0,0,,,,,
2468,2023-02-13 15:24:16+00:00,DonutMooch,"@ylecun The real world is heavily deterministic and constrained, which is why LLMs seem to perform as well as they do.",0,0,0,,,,,
2469,2023-02-13 15:22:32+00:00,HeinrichKuttler,@ylecun https://t.co/7PaR1ybfy4,0,9,0,,,,,
2470,2023-02-13 15:22:03+00:00,d3nm14,@ylecun Supervision considered harmful?,0,0,0,,,,,
2471,2023-02-13 15:20:54+00:00,SmallCrawls,"@ylecun Why did the reinforcement learning algorithm cross the road?

To get to the other side of the reward function !",0,3,0,,,,,
2472,2023-02-13 15:19:53+00:00,epistitious,@ylecun In which Yann's full time job becomes the uncanny valley therapist,0,0,0,,,,,
2473,2023-02-13 15:19:52+00:00,exitperfect,@ylecun Why is it inefficient on llms mr. LeCun 😭😭😭,1,2,0,,,,,
2474,2023-02-13 15:17:55+00:00,mykinator,"@ylecun Instruction fine-tuned LLMs are more than simply writing aids. Assuming most of them have been tuned on Natural Instructions, plus other collections, they should be reasonably good at NLI, reading comprehension, closed book QA, and so forth.",0,0,0,,,,,
2475,2023-02-13 15:17:53+00:00,kevinmcld,@ylecun Everything that uses arbitrary metaphors as a base of explanations can ONLY make stuff up. What don't engineers grasp about an arbitrary system of misinformation we use posing as communication?,1,1,0,,,,,
2476,2023-02-13 15:14:24+00:00,GaelVaroquaux,"@ylecun But human biases creep in, and it seems that using LLMs leads programmers to produce code of poorer quality (possibly faster)
https://t.co/3gTQZT0bRL",0,4,1,,,,,
2477,2023-02-13 15:12:22+00:00,d3nm14,"@ylecun When you tell a story it is limited, discrete. A conversational AI is not living deterministic, nor fully observable. It can live and make stories, with you. But that's not all...

Thanks for your time, and all the work you do.",0,0,0,,,,,
2478,2023-02-13 15:08:43+00:00,SurfaceTrader,"@ylecun I think that anyone with some understanding of these models is aware of their limitations. My question would be; if with with enough data this models can converge to human reasoning (&gt;95%) or on the contrary, a structural change is needed. I think they wont.",0,1,0,,,,,
2479,2023-02-13 15:04:22+00:00,founderYonz,@ylecun Thank you for taking the time to write this out,0,0,0,,,,,
2480,2023-02-13 15:03:44+00:00,IanOsband,"@ylecun You've got this backwards... it's thinking about the RL problem that actually gives you a way to tackle this kind of exploration problem.

https://t.co/8XjTJPmJYd",1,8,0,,,,,
2481,2023-02-13 15:02:23+00:00,sean_vikoren,@ylecun @dzsham #BirdsPeckingAtMirrors,0,1,0,,,,,
2482,2023-02-13 15:02:13+00:00,rasbt,"@ylecun This makes me think back to my days in high school when Wikipedia just came out. Back then, teachers advised and warned us against using it since it allowed humans to create and spread misinformation. We all know how that turned out.",3,26,0,,,,,
2483,2023-02-13 14:59:10+00:00,amirh0ss3in_rz,"@ylecun Your insight was very clear and helpful. I also believe that in the end, LLMs will be merely a tool that will make some jobs easier, rather completely destroying them. The example I always use is the chess engines: Yes, they are rated over 3600, and there are matches between /1",1,1,0,,,,,
2484,2023-02-13 14:55:20+00:00,JimmyBa62254692,@ylecun What about using LLM as a language model combining it with a math/physics /database model to express those models in english,0,0,0,,,,,
2485,2023-02-13 14:54:37+00:00,Hmuk09,"@ylecun @artemon Doesn't it require 50 steps to compute only a single token? Is it possible to construct an LLM-based architecture that supports some sort of model and continuously updates it through token generation, similar to how ChatGPT fixes issues in the code it has written when prompted?",0,0,0,,,,,
2486,2023-02-13 14:53:40+00:00,NicolasMauduit,"@ylecun about point 1. something stroke me: I've participated to  multinational funding juries where writing helpers were provided. Supposed to be neutral, they mostly belonged to a single nation, a times the rephrasing would tend to get biased... 
Syntax is one thing, semantic an other.",0,3,1,,,,,
2487,2023-02-13 14:52:02+00:00,artemon,"@ylecun Makes sense - great point! So fair to say it could be doing a bit of ""reasoning"", but very limited by the number of steps for now. Wonder if the right approach is to attack that next... don't know enough in field to opine, but fascinating! Thanks.",1,2,0,,,,,
2488,2023-02-13 14:50:57+00:00,mqasem,"@ylecun Point 11 is deep. It is thought that human knowledge is the information that is stored in books, papers, internet and so on. It seems, you are implying that knowledge is an interaction between the stored information and the brain that processes it.",0,0,0,,,,,
2489,2023-02-13 14:46:19+00:00,syamantics,"@ylecun My takeaway: better systems will come. 

And nothing is stopping us to combine LLMs with reasoning or use LLMs in other constrained context (like customer communication).",0,0,0,,,,,
2490,2023-02-13 14:45:31+00:00,VivancosDavid,"@ylecun Time will tell how far will it go, and also looks like we still don't have enough A.I. computing capabilites... https://t.co/uUZNJ4N7GX",0,0,0,,,,,
2491,2023-02-13 14:43:15+00:00,JagersbergKnut,@ylecun Tell us more about the better systems.,0,0,0,,,,,
2492,2023-02-13 14:41:43+00:00,jjhikes,"@ylecun @implisci As an old coder this makes me uncomfortable. Sure, a single threaded synchronous application is ""simple, discrete, deterministic and fully observable"" ..",1,0,0,,,,,
2493,2023-02-13 14:41:30+00:00,Lunnaris01,"@ylecun They are great to write storys, since they can make up whatever they want doing so :'D Can confirm that ChatGPT is confused about connecting topics together, when asked about mode collapse e.g. on GANs and later on normal collapse for Siamese Nets it repeated mode collapse infos.",0,0,0,,,,,
2494,2023-02-13 14:38:34+00:00,SignalpopLLC,"@ylecun Pretty soon we will realize that mistakes are more valuable than perfection, for that is what makes us human.",0,0,0,,,,,
2495,2023-02-13 14:36:03+00:00,atomless,@ylecun I was with you every step until the optimism of point number 14. There's little evidence to suggest society has robust defences against the belief of made-up nonsense and so concern about the real threat posed by a lie machine full of authoritative bluster seems entirely rational,1,1,0,,,,,
2496,2023-02-13 14:35:14+00:00,zcf44124235,@ylecun 👍👍👍,0,0,0,,,,,
